name,domination_number,total_domination_number,connected_domination_number,semitotal_domination_number,independence_number,power_domination_number,zero_forcing_number,total_zero_forcing_number,connected_zero_forcing_number,diameter,radius,order,size,independent_domination_number,chromatic_number,matching_number,min_maximal_matching_number,triameter,randic_index,harmonic_index,sum_connectivity_index,min_degree,max_degree,clique_number,residue,annihilation_number,sub_total_domination_number,slater,k_slater_index,wiener_index,vertex_cover_number,k_residual_index,(order - domination_number),(order - total_domination_number),(order - connected_domination_number),(order - power_domination_number),(order - zero_forcing_number),(order - triameter),(order - diameter),(order - radius),(order - independent_domination_number),(order - chromatic_number),(order - matching_number),(order - min_maximal_matching_number),(order - min_degree),(order - max_degree),(order - clique_number),(order - residue),(order - annihilation_number),(order - sub_total_domination_number),(order - slater),(order - k_slater_index),(order - k_residual_index),min_edge_cover,[(annihilation_number + residue)/ max_degree],[order/ max_degree],[order/ (max_degree + 1)],[order/ (max_degree - 1)],[order/ (max_degree + 2)],(residue + annihilation_number),a connected graph,a tree graph,a connected_graph with min_degree at least 2,a connected_graph with min_degree at least 3,a connected_graph with min_degree at least 4,a connected and bipartite graph,an eulerian graph,a connected and planar graph,a connected and regular graph,a connected and cubic graph,a connected graph which is not K_n,a connected and triangle-free graph,a connected and at-free graph,a connected and claw-free graph,a connected graph with maximum degree at most 3,a connected graph which is not K_n and has maximum degree at most 3,"a connected, claw-free, and cubic graph","a connected, planar, and cubic graph",a connected and cubic graph which is not K_4,a connected and well-covered graph,a connected graph with diameter at most 3,a connected and planar graph with diameter at most 3,a connected and chordal graph,a connected and bipartite graph with min_degree at least 2,a connected and bipartite graph with min_degree at least 3,a connected and bipartite graph with min_degree at least 4,a connected and planar graph with min_degree at least 2,a connected and planar graph with min_degree at least 3,a connected and planar graph with min_degree at least 4,a connected graph which is not K_n with min_degree at least 2,a connected graph which is not K_n with min_degree at least 3,a connected graph which is not K_n with min_degree at least 4,a connected and triangle-free graph with min_degree at least 2,a connected and triangle-free graph with min_degree at least 3,a connected and triangle-free graph with min_degree at least 4,a connected and at-free graph with min_degree at least 2,a connected and at-free graph with min_degree at least 3,a connected and at-free graph with min_degree at least 4,a connected and claw-free graph with min_degree at least 2,a connected and claw-free graph with min_degree at least 3,a connected and claw-free graph with min_degree at least 4,a connected graph with min_degree at least 2 and maximum degree at most 3,a connected and chordal graph with min_degree at least 2,a connected and chordal graph with min_degree at least 3,a connected and diamond-free graph,"a connected, cubic, and diamond-free graph",a connected and bull-free graph,positive_semidefinite_zero_forcing_number,graph_energy,square_positive_energy,second_largest_eigenvalues,a block graph, second_largest_eigenvalue,LG_residue,LG_annihilation,LG_graph_energy,LG_slater,square_residue,square_annihilation,square_zero_forcing_number,square_clique_number,outer_connected_domination_number,edge_domination_number,square_chromatic_number,cubed_chromatic_number,cube_residue,cube_annihilation,power_2_residue_sum,power_3_residue_sum,power_2_annihilation_sum,power_3_annihilation_sum,power_max_degree_residue_sum,power_max_degree_annihilation_sum,power_min_degree_residue_sum,power_min_degree_annihilation_sum,residue_residue_power_sum,roman_domination_number,double_roman_domination_number,two_rainbow_domination_number,three_rainbow_domination_number,restrained_domination_number,strong_harmonic_index,reciprocal_first_zagreb_index,reciprocal_second_zagreb_index,reciprocal_harary_index,reciprocal_second_zagreb_variation,reciprocal_randic_index,reciprocal_augmented_zagreb_index,reciprocal_sum_connectivity_index,reciprocal_hyper_zagreb_index,reciprocal_geometric_arithmetic_index,reciprocal_first_zagreb_index_2_degree,reciprocal_second_zagreb_index_2_degree,reciprocal_randic_index_2_degree,reciprocal_sum_connectivity_index_2_degree,reciprocal_geometric_arithmetic_index_2_degree,augmented_average_edge_degree,inverse_degree_plus_two_sum,inverse_degree_plus_one_sum,inverse_edge_degree_plus_two_sum,inverse_edge_degree_plus_one_sum,a connected graph that is a line graph
cubic75,4,4,5,7,5,2,4,4,4,3,3,12,18,4,3,6,4,8,6.0,6.0,7.348469228349535,3,3,3,3,6,4,3,2,131.0,7,3,8,8,7,10,8,4,9,9,8,9,6,8,9,9,9,9,6,8,9,10,9,6,3.0,4.0,3.0,6.0,2.4,9,True,False,True,True,False,False,False,False,True,True,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,4,18,(18+0j),(2+0j),False,2,4,9,32,4,2,6,8,6,4,4,6,12,1,6,5,6,12,18,6,18,6,18,6,7.0,10.0,6,8,4,2.999999999999999,1.3333333333333337,2.0000000000000004,55.27777777777781,2.999999999999999,5.999999999999998,1.5802469135802462,7.348469228349535,2.0,18.0,0.1854528848576467,0.2762818090199043,2.222384866816132,4.464735267464668,17.969543812824636,5.142857142857143,2.4,3.0,2.5714285714285707,2.999999999999999,False
B_dom_B7,3,3,3,5,3,1,3,3,3,3,2,7,10,3,3,3,3,7,3.428303900493525,3.3595238095238096,4.076335054557824,2,4,3,3,4,2,2,2,34.0,4,1,4,4,4,6,4,0,4,5,4,4,4,4,5,3,4,4,3,5,5,5,6,4,1.75,1.75,1.4,2.333333333333333,1.1666666666666667,7,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3,8,(11+0j),(1+0j),False,1,3,6,18,2,2,3,5,6,3,3,6,7,1,3,5,6,7,10,7,13,5,7,6,4.0,6.0,3,5,3,1.6797619047619046,1.0972222222222223,1.2291666666666667,24.944444444444443,1.6797619047619046,3.4283039004935256,0.967086226851852,4.076335054557825,2.0,9.804183151833818,0.2536111111111111,0.3288888888888889,1.8067299954673075,2.995081660180106,9.95131018515442,2.7777777777777777,1.4833333333333332,1.9,1.4301587301587302,1.6797619047619046,False
cubic61,3,5,5,7,5,2,4,4,4,4,3,12,18,3,3,6,4,9,6.0,6.0,7.348469228349535,3,3,3,3,6,4,3,1,138.0,7,3,9,7,7,10,8,3,8,9,9,9,6,8,9,9,9,9,6,8,9,11,9,6,3.0,4.0,3.0,6.0,2.4,9,True,False,True,True,False,False,False,False,True,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,4,18,(19+0j),(2+0j),False,2,4,9,31,4,2,6,8,6,4,4,6,11,2,6,5,7,12,18,7,18,7,18,7,6.0,9.0,6,8,3,2.999999999999999,1.3333333333333337,2.0000000000000004,53.694444444444485,2.999999999999999,5.999999999999998,1.5802469135802462,7.348469228349535,2.0,18.0,0.23093820861678,0.3434665532879819,2.47704241358194,4.712477099370807,17.964661910829015,5.142857142857143,2.4,3.0,2.5714285714285707,2.999999999999999,False
cubic60,3,5,5,7,5,2,5,5,5,3,3,12,18,3,3,6,4,9,6.0,6.0,7.348469228349535,3,3,3,3,6,4,3,1,136.0,7,3,9,7,7,10,7,3,9,9,9,9,6,8,9,9,9,9,6,8,9,11,9,6,3.0,4.0,3.0,6.0,2.4,9,True,False,True,True,False,False,False,False,True,True,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,4,17,(19+0j),(2+0j),False,2,4,9,31,4,2,6,8,6,4,4,6,12,1,6,5,6,12,18,6,18,6,18,6,6.0,9.0,6,8,3,2.999999999999999,1.3333333333333337,2.0000000000000004,53.88888888888893,2.999999999999999,5.999999999999998,1.5802469135802462,7.348469228349535,2.0,18.0,0.2257653061224489,0.3380102040816326,2.463093912396277,4.705407978112889,17.99110121255887,5.142857142857143,2.4,3.0,2.5714285714285707,2.999999999999999,False
B_dom_B6,3,3,3,5,3,1,3,3,3,3,2,7,9,3,3,3,3,7,3.4663264951887856,3.4333333333333336,3.921847543855284,2,3,2,2,4,3,2,2,35.0,4,2,4,4,4,6,4,0,4,5,4,4,4,4,5,4,5,5,3,4,5,5,5,4,2.0,2.333333333333333,1.75,3.5,1.4,6,True,False,True,False,False,False,False,True,False,False,True,True,True,False,True,True,False,False,False,True,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,3,9,(9+0j),(1+0j),False,1,3,5,14,2,2,3,5,6,3,3,6,7,1,3,4,5,7,10,5,10,4,7,4,5.0,7.0,4,5,3,1.7166666666666666,1.1944444444444444,1.3611111111111112,23.444444444444443,1.7166666666666666,3.4663264951887856,0.9761659807956105,3.921847543855284,2.166666666666667,8.919183588453084,0.2536111111111111,0.3011111111111111,1.6400633288006403,2.706406525585293,8.95131018515442,2.8421052631578947,1.55,2.0,1.4380952380952383,1.7166666666666666,False
cubic74,4,4,5,6,5,2,4,4,4,3,3,12,18,4,3,6,4,8,6.0,6.0,7.348469228349535,3,3,3,3,6,4,3,2,133.0,7,3,8,8,7,10,8,4,9,9,8,9,6,8,9,9,9,9,6,8,9,10,9,6,3.0,4.0,3.0,6.0,2.4,9,True,False,True,True,False,False,False,False,True,True,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,4,18,(19+0j),(2+0j),False,2,4,9,32,4,2,6,8,6,4,4,6,12,1,6,5,6,12,18,6,18,6,18,6,7.0,10.0,6,7,4,2.999999999999999,1.3333333333333337,2.0000000000000004,54.72222222222226,2.999999999999999,5.999999999999998,1.5802469135802462,7.348469228349535,2.0,18.0,0.198570168808264,0.2968395691609977,2.307523088549111,4.553252755304261,17.984244141867144,5.142857142857143,2.4,3.0,2.5714285714285707,2.999999999999999,False
cubic48,3,5,5,6,5,2,4,4,4,4,3,12,18,3,3,6,4,9,6.0,6.0,7.348469228349535,3,3,3,3,6,4,3,1,146.0,7,3,9,7,7,10,8,3,8,9,9,9,6,8,9,9,9,9,6,8,9,11,9,6,3.0,4.0,3.0,6.0,2.4,9,True,False,True,True,False,False,False,True,True,True,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4,18,(20+0j),(3+0j),False,3,4,9,30,4,2,7,7,6,4,4,6,9,2,6,5,7,13,19,7,19,7,19,7,6.0,9.0,6,8,3,2.999999999999999,1.3333333333333337,2.0000000000000004,52.55555555555558,2.999999999999999,5.999999999999998,1.5802469135802462,7.348469228349535,2.0,18.0,0.2798063114134542,0.4114010141093474,2.675323411789273,4.873044509330803,17.90528280994015,5.142857142857143,2.4,3.0,2.5714285714285707,2.999999999999999,False
MathematicaGraph7602,3,4,4,8,6,2,3,5,5,4,2,9,8,3,2,3,3,12,4.091422815075581,3.733333333333333,3.84106044561731,1,3,2,4,6,3,3,1,90.0,3,3,6,5,5,7,6,-3,5,7,6,7,6,6,8,6,7,5,3,6,6,8,6,6,3.333333333333333,3.0,2.25,4.5,1.8,10,True,True,False,False,False,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1,9,(8+0j),(1+0j),True,1,3,5,11,2,3,6,5,4,6,3,4,6,3,5,7,10,12,17,10,17,4,6,11,6.0,9.0,6,7,6,1.8666666666666667,5.583333333333334,2.222222222222222,24.22222222222221,1.8666666666666667,4.09142281507558,1.6107681755829903,3.84106044561731,1.0,7.386706553833088,0.8525694444444445,0.4729166666666666,1.8793534108953929,2.6658371836570005,7.704618451013623,2.909090909090909,2.5166666666666666,3.583333333333333,1.5023809523809522,1.8666666666666667,False
MathematicaGraph7616,2,2,2,9,7,2,5,7,7,3,2,9,8,4,2,2,1,8,3.51246117974981,2.7555555555555555,3.30796728168866,1,5,2,7,7,2,2,1,76.0,2,1,7,7,7,7,4,1,6,7,5,7,7,8,8,4,7,2,2,7,7,8,8,7,2.8,1.8,1.5,2.25,1.2857142857142858,14,True,True,False,False,False,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1,8,(8+0j),(1+0j),True,1,2,4,13,1,2,5,7,6,7,1,6,9,1,4,9,10,12,16,12,24,7,7,14,4.0,6.0,7,7,7,1.3777777777777778,7.1025,1.6,26.666666666666657,1.3777777777777778,3.51246117974981,3.3565,3.30796728168866,0.1333333333333333,6.375231959999628,0.3787499999999999,0.2093749999999999,1.2877856179235865,2.225425796234897,7.72046116803035,2.2857142857142856,2.642857142857143,3.8666666666666663,1.1714285714285713,1.3777777777777778,False
G6,1,2,1,3,2,1,2,2,2,2,1,4,4,1,3,2,1,5,1.893846850117352,1.8,1.894427190999916,1,3,3,2,2,2,1,1,8.0,2,1,3,2,3,3,2,-1,2,3,3,1,2,3,3,1,1,2,2,2,3,3,3,2,1.3333333333333333,1.3333333333333333,1.0,2.0,0.8,4,True,False,False,False,False,False,False,True,False,False,True,False,True,True,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2,5,(5+0j),0j,True,0,2,2,5,1,1,2,3,4,2,1,4,4,1,2,3,4,4,6,4,6,2,2,3,2.0,3.0,3,3,2,0.9,1.6111111111111112,0.9166666666666666,9.0,0.9,1.893846850117352,0.6712962962962963,1.894427190999916,1.1666666666666663,3.825617198010981,0.4444444444444444,0.4444444444444444,1.3333333333333333,1.6329931618554523,4.0,1.4545454545454546,1.0333333333333332,1.4166666666666663,0.7333333333333334,0.9,False
MathematicaGraph3504,4,8,8,10,6,2,2,4,4,7,4,12,11,4,2,6,4,18,5.794753619934975,5.6,5.506503749222198,1,3,2,5,7,5,4,1,214.0,6,2,8,4,4,10,10,-6,5,8,8,10,6,8,11,9,10,7,5,7,8,11,10,6,4.0,4.0,3.0,6.0,2.4,12,True,True,False,False,False,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1,14,(11+0j),(2+0j),True,2,4,7,14,3,4,8,4,4,8,4,4,6,4,7,9,13,15,22,13,22,5,7,18,8.0,12.0,8,11,7,2.8000000000000003,5.722222222222222,3.2777777777777777,33.924149659863936,2.8000000000000003,5.794753619934976,1.3377914951989025,5.506503749222198,3.333333333333333,10.690419754781336,1.468038548752835,0.8656462585034013,2.8988844593663723,3.865664753371767,10.677910916544256,4.245614035087719,3.2333333333333334,4.5,2.2095238095238097,2.8000000000000003,False
Ramsey_Cubic,4,6,6,8,7,2,5,5,5,5,3,14,20,4,2,7,5,10,6.9663264951887856,6.933333333333334,8.320827029421642,2,3,2,4,7,5,4,1,201.0,7,3,10,8,8,12,9,4,9,11,10,12,7,9,12,11,12,10,7,9,10,13,11,7,3.6666666666666665,4.666666666666667,3.5,7.0,2.8,11,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,5,22,(20+0j),(2+0j),False,2,5,10,34,4,2,7,9,6,6,5,6,12,2,7,6,8,14,21,8,21,6,14,10,8.0,11.0,8,9,4,3.466666666666666,1.8333333333333337,2.444444444444445,65.80222222222231,3.466666666666666,6.966326495188784,1.904663923182441,8.320827029421642,3.0,19.919183588453084,0.216820987654321,0.2932098765432099,2.409048199660578,4.894948051104488,19.94512045019709,5.882352941176471,2.9,3.666666666666667,2.952380952380952,3.466666666666666,False
Diamond_Necklace3,3,5,7,6,4,3,5,6,7,4,4,12,18,3,3,6,4,9,6.0,6.0,7.348469228349535,3,3,3,3,6,4,3,1,162.0,8,2,9,7,5,9,7,3,8,8,9,9,6,8,9,9,9,9,6,8,9,11,10,6,3.0,4.0,3.0,6.0,2.4,9,True,False,True,True,False,False,False,True,True,True,True,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,5,18,(22+0j),(3+0j),False,3,4,9,28,4,2,6,7,4,3,4,4,6,2,6,5,7,12,18,7,18,7,18,7,6.0,9.0,6,8,3,2.999999999999999,1.3333333333333337,2.0000000000000004,49.37500000000004,2.999999999999999,5.999999999999998,1.5802469135802462,7.348469228349535,2.0,18.0,0.4066666666666667,0.6033333333333334,3.290890230020665,5.432844836768116,17.950310345567257,5.142857142857143,2.4,3.0,2.5714285714285707,2.999999999999999,False
MathematicaGraph7574,3,4,6,7,5,1,2,3,3,7,4,9,8,3,2,4,3,16,4.270055610029663,4.066666666666666,4.024563864689584,1,3,2,4,5,4,3,1,114.0,4,2,6,5,3,8,7,-7,2,5,6,7,5,6,8,6,7,5,4,5,6,8,7,5,3.0,3.0,2.25,4.5,1.8,9,True,True,False,False,False,True,False,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1,10,(8+0j),(2+0j),True,2,3,4,10,3,3,5,3,4,7,3,4,5,2,5,7,9,10,15,9,15,4,5,11,6.0,9.0,6,8,5,2.033333333333333,4.361111111111111,2.333333333333333,22.526632653061217,2.033333333333333,4.270055610029663,1.3425925925925926,4.024563864689584,2.6666666666666665,7.654655746264211,0.8733333333333335,0.6416666666666667,2.22148728974826,2.954880462380854,7.936641832945446,3.2,2.45,3.4166666666666665,1.6166666666666667,2.033333333333333,False
MathematicaGraph7560,3,4,4,7,5,2,2,4,4,5,3,8,7,3,2,3,2,12,3.680739212552621,3.4,3.4328121551534467,1,3,2,4,5,3,2,2,70.0,3,2,5,4,4,6,6,-4,3,5,5,6,5,6,7,5,6,4,3,5,6,6,6,5,3.0,2.6666666666666665,2.0,4.0,1.6,9,True,True,False,False,False,True,False,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1,9,(7+0j),(1+0j),True,1,3,4,10,2,3,5,4,4,5,2,4,6,2,4,7,9,10,14,9,14,4,5,11,5.0,8.0,5,7,5,1.7,4.722222222222222,2.0277777777777777,20.21555555555555,1.7,3.680739212552621,1.3516803840877911,3.4328121551534467,1.3333333333333333,6.520681150048651,0.8022222222222222,0.4888888888888888,1.783695591770973,2.44422978976864,6.819060839278774,2.6486486486486487,2.2333333333333334,3.1666666666666665,1.3595238095238096,1.7,False
MathematicaGraph2430,3,4,4,12,10,3,7,10,10,4,2,13,12,3,2,3,3,12,5.366025403784438,4.457142857142857,5.158815778527303,1,4,2,7,10,4,3,1,216.0,3,4,10,9,9,10,6,1,9,11,10,11,10,10,12,9,11,6,3,9,10,12,9,10,4.25,3.25,2.6,4.333333333333333,2.1666666666666665,17,True,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1,12,(12+0j),(2+0j),True,2,3,7,19,2,3,8,9,5,10,3,5,7,3,8,10,13,18,26,14,32,7,10,17,6.0,9.0,10,10,10,2.2285714285714286,9.29861111111111,2.5,41.875000000000014,2.2285714285714286,5.366025403784439,4.013888888888889,5.158815778527304,0.4166666666666666,10.169229955832362,0.6527777777777778,0.4166666666666667,2.1906706976806576,3.553156675338089,11.646590198765631,3.692307692307693,3.7000000000000006,5.35,1.875,2.2285714285714286,False
MathematicaGraph7548,2,2,2,7,5,1,4,5,5,3,2,7,6,2,2,2,1,8,2.812188929203217,2.2857142857142856,2.5883079040543056,1,5,2,5,5,2,2,1,40.0,2,1,5,5,5,6,3,-1,4,5,5,5,5,6,6,2,5,2,2,5,5,6,6,5,2.0,1.4,1.1666666666666667,1.75,1.0,10,True,True,False,False,False,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1,6,(6+0j),(1+0j),True,1,2,3,9,1,2,4,5,6,5,1,6,7,1,3,7,8,9,12,10,18,5,5,10,3.0,5.0,6,6,5,1.1428571428571428,5.29,1.4,18.38888888888889,1.1428571428571428,2.812188929203217,2.2980000000000005,2.5883079040543056,0.55,4.827740914487035,0.4655555555555555,0.2444444444444444,1.185638544601701,1.848273903499141,5.849462185640193,1.7999999999999998,2.0595238095238093,3.0,0.9464285714285712,1.1428571428571428,False
G22,1,2,1,2,3,1,3,3,3,2,1,5,7,1,3,2,1,6,2.3713203435596424,2.25,2.8030431333764523,2,4,3,3,3,2,1,1,13.0,2,1,4,3,4,4,2,-1,3,4,4,2,3,4,3,1,2,2,2,3,4,4,4,3,1.5,1.25,1.0,1.6666666666666667,0.8333333333333334,6,True,False,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,2,6,(9+0j),0j,False,0,2,3,11,1,1,2,4,5,1,1,5,5,1,2,4,5,5,7,6,9,4,5,5,2.0,3.0,2,3,1,1.125,0.875,0.8125,15.5,1.125,2.371320343559643,0.802734375,2.8030431333764523,1.6666666666666667,6.6568542494923815,0.3125,0.4375,1.75,2.474873734152916,7.0,1.9215686274509804,1.0833333333333333,1.4,0.968253968253968,1.125,False
G36,4,6,7,8,5,1,2,3,3,7,4,10,9,4,2,5,3,18,4.846065214951231,4.7,4.573691594068752,1,3,2,4,6,5,3,2,141.0,5,2,6,4,3,9,8,-8,3,6,6,8,5,7,9,7,8,6,4,5,7,8,8,5,3.333333333333333,3.333333333333333,2.5,5.0,2.0,10,True,True,False,False,False,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1,12,(9+0j),(2+0j),True,2,4,6,11,3,3,6,3,4,7,3,4,5,3,6,7,10,12,18,10,18,4,6,13,7.0,11.0,6,9,5,2.35,4.611111111111111,2.75,26.187482993197268,2.35,4.846065214951231,1.125,4.573691594068751,3.166666666666667,8.767814816086004,1.205,0.7666666666666666,2.509803310514996,3.286777133571978,8.825712269012302,3.6,2.7,3.75,1.85,2.35,False
MathematicaGraph6037,5,8,12,10,7,1,1,2,1,13,7,14,13,5,2,7,5,26,6.914213562373095,6.833333333333333,6.654700538379252,1,2,2,5,7,7,5,1,455.0,7,2,9,6,2,13,13,-12,1,7,9,12,7,9,13,12,12,9,7,7,9,13,12,7,6.0,7.0,4.666666666666667,14.0,3.5,12,True,True,False,False,False,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1,17,(13+0j),(2+0j),True,2,5,7,16,5,4,7,2,3,12,5,3,4,3,8,9,12,14,22,9,14,5,7,16,10.0,15.0,8,14,6,3.4166666666666665,5.0,3.75,37.62475883889054,3.4166666666666665,6.914213562373096,1.625,6.654700538379252,6.0,12.885618083164124,1.3472222222222223,1.0625,3.643846850117352,4.832336652357835,12.939078431448117,5.365079365079365,3.6666666666666665,5.0,2.7,3.4166666666666665,True
MathematicaGraph2537,2,2,2,6,4,1,3,4,4,3,2,6,5,2,2,2,1,8,2.560660171779821,2.2,2.3272393461533625,1,4,2,4,4,2,2,1,28.0,2,1,4,4,4,5,3,-2,3,4,4,4,4,5,5,2,4,2,2,4,4,5,5,4,2.0,1.5,1.2,2.0,1.0,8,True,True,False,False,False,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1,6,(5+0j),(1+0j),True,1,2,3,7,1,2,3,4,5,4,1,5,6,1,3,6,7,7,10,8,13,4,4,8,3.0,5.0,5,5,4,1.1,4.3125,1.375,14.166666666666664,1.1,2.560660171779821,1.515625,2.3272393461533625,0.5833333333333334,4.285618083164127,0.5175,0.29,1.1870481592667748,1.6941922390260649,4.88493187290497,1.7241379310344829,1.7499999999999998,2.533333333333333,0.8928571428571428,1.1,False
T17,1,2,1,3,2,1,3,3,3,2,1,7,15,1,4,3,3,5,3.4329764226088693,3.3683982683982685,5.014741714411043,3,6,4,2,4,2,1,1,27.0,5,1,6,5,6,6,4,2,5,6,6,3,4,4,4,1,3,5,3,5,6,6,6,4,1.0,1.1666666666666667,1.0,1.4,0.875,6,True,False,True,True,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,True,True,True,False,False,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,False,False,True,True,False,False,True,3,11,(22+0j),(1+0j),False,1,2,8,32,2,1,3,6,7,1,3,7,7,1,3,3,4,7,10,7,19,4,10,3,2.0,3.0,3,4,1,1.6841991341991345,0.4549999999999999,0.8011111111111112,33.0,1.6841991341991345,3.43297642260887,0.7226448861454048,5.014741714411043,0.6333333333333333,14.728138538643456,0.1944444444444444,0.4166666666666668,2.5,4.3301270189221945,15.0,2.980132450331126,1.144047619047619,1.3761904761904762,1.5116161616161616,1.6841991341991345,False
cubic13,3,4,4,6,4,2,4,5,5,4,2,10,15,3,3,5,3,9,5.0,5.0,6.123724356957946,3,3,3,3,5,4,3,1,93.0,6,2,7,6,6,8,6,1,6,8,7,7,5,7,7,7,7,7,5,6,7,9,8,5,2.6666666666666665,3.333333333333333,2.5,5.0,2.0,8,True,False,True,True,False,False,False,True,True,True,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,4,15,(18+0j),(3+0j),False,3,3,7,25,3,2,5,6,6,3,3,6,8,2,5,5,7,10,15,7,15,7,15,7,6.0,8.0,4,6,3,2.5,1.1111111111111114,1.6666666666666672,40.72222222222223,2.5,4.999999999999999,1.3168724279835389,6.123724356957946,1.6666666666666667,15.0,0.2958024691358024,0.4330864197530863,2.516035651743372,4.313044108039945,14.88605715216459,4.285714285714286,2.0,2.5,2.1428571428571423,2.5,False
G_in_G_dom_HaHeHe,6,6,6,9,6,3,5,6,6,5,3,15,22,6,3,7,5,12,7.187572267246599,6.9,8.621854961970472,2,5,3,5,10,3,3,3,251.0,9,2,9,9,9,12,10,3,10,12,9,12,8,10,13,10,12,10,5,12,12,12,13,8,3.0,3.0,2.5,3.75,2.142857142857143,15,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,21,(24+0j),(2+0j),False,2,5,14,41,3,3,9,8,6,6,5,6,11,2,8,8,10,19,27,13,41,8,19,13,9.0,15.0,9,11,6,3.45,2.606111111111112,2.536666666666667,70.94111111111123,3.45,7.1875722672466,2.174266962962963,8.62185496197047,4.983333333333333,21.12304266659681,0.3244964058939667,0.3615989334739334,2.740295227306185,5.393960134793018,21.549730157436088,5.563218390804598,3.211904761904762,4.15,2.952489177489177,3.45,False
